_id,dni,nombre,apellido,edad,experiencia_vehiculo,numero_poliza,tipo_poliza,prima,marca_vehiculo,modelo_vehiculo,edad_vehiculo,color,direccion,provincia,ciudad
67a0f8268d8acdc8201d788b,99840560K,Marcos,Aznar,31,10,769-714-769,terceros ampliado,490,Lexus,NX,3,Blanco,Avenida Sabina Caballero 1 Apt 49 \nTeruel 47137,Las Palmas,Arrecife
67a0f8268d8acdc8201d788c,39961560A,Jeronimo,Gallardo,36,18,379-827-867,todo riesgo con franquicia,580,Rolls-Royce,Cullinan,6,Verde,Callejon Raimundo Guardia 1 Apt 17 \nZamora 37040,Granada,Loja
67a0f8268d8acdc8201d788d,84826996Y,Rogelio,Sanabria,47,29,639-161-743,terceros,520,Opel,Crossland X,4,Gris,Urbanizacion Filomena Nunez 85\nLugo 49791,Zamora,Morales del Vino
67a0f8268d8acdc8201d788e,17219045A,Nicanor,Moran,30,12,739-711-746,todo riesgo,790,Ferrari,F8 Tributo,13,Rosa,Acceso de Jenny Cifuentes 4 Puerta 8 \nCadiz 20957,Malaga,Marbella
67a0f8268d8acdc8201d788f,74039316Q,Carlito,Berenguer,22,4,298-822-537,todo riesgo,660,Land Rover,Range Rover Evoque,2,Beige,Avenida de Quirino Giron 571 Piso 6 \nSevilla 42349,Guadalajara,El Casar
67a0f8268d8acdc8201d7890,58936677M,Chelo,Maldonado,53,19,851-851-082,terceros ampliado,910,Mercedes-Benz,Clase S,17,Blanco,Pasaje de Sigfrido Cid 26 Piso 7 \nGuipuzcoa 14880,Malaga,Marbella
67a0f8268d8acdc8201d7891,66935799A,Lucho,Belmonte,43,11,571-915-233,terceros,640,Suzuki,Swift,8,Gris,Ronda Barbara Mayo 876 Apt 81 \nCastellon 10840,Las Palmas,Las Palmas de Gran Canaria
67a0f8268d8acdc8201d7892,58066780Z,Placido,Herranz,37,7,926-319-390,terceros ampliado,970,Lamborghini,Urus,19,Azul,Plaza de Elvira Milla 478\nGuipuzcoa 50920,Alicante,Benidorm
67a0f8268d8acdc8201d7893,91522912R,Anacleto,Gascon,18,0,902-246-495,terceros,690,Peugeot,208,3,Gris,Paseo Guiomar Zamora 18\nBurgos 02882,Madrid,Leganes
67a0f8268d8acdc8201d7894,39002683L,Donato,Marcos,53,24,501-184-555,todo riesgo con franquicia,460,Chevrolet,Malibu,2,Beige,Paseo Custodia Ibanez 5 Apt 85 \nOurense 22581,Cantabria,Santander
67a0f8268d8acdc8201d7895,61800496W,Nilo,Arnau,22,3,105-976-895,terceros,1140,Mercedes-Benz,Clase C,18,Negro,Calle Flora Castell 52 Puerta 2 \nMadrid 12489,Teruel,Alcaniz
67a0f8268d8acdc8201d7896,21335582T,Sabina,Valentin,18,0,391-204-190,todo riesgo,750,Aston Martin,DBS Superleggera,5,Azul,Pasadizo de Basilio Pavon 64\nBadajoz 48051,Madrid,Mostoles
67a0f8268d8acdc8201d7897,94972404E,Lorenzo,Peral,52,34,629-867-640,todo riesgo con franquicia,640,Volkswagen,Tiguan,8,Rosa,Calle Jovita Catalan 90 Puerta 8 \nLleida 38200,Huesca,Fraga
67a0f8268d8acdc8201d7898,33306362Q,Leyre,Pastor,33,15,591-705-194,todo riesgo,580,Subaru,Forester,6,Negro,Pasaje Tere Vila 68\nNavarra 38487,Valladolid,Valladolid
67a0f8268d8acdc8201d7899,74287014G,Reinaldo,Salas,27,5,352-751-138,todo riesgo con franquicia,730,Alfa Romeo,Stelvio,11,Blanco,Acceso Reyes Campo 857 Puerta 3 \nSoria 34999,Ourense,Verin
67a0f8268d8acdc8201d789a,67779713R,Jacinta,Barros,31,1,811-744-684,todo riesgo con franquicia,1000,Skoda,Superb,20,Marron,Paseo Lucila Canals 2\nAlmeria 40838,Cantabria,Camargo
67a0f8268d8acdc8201d789b,35327048Z,Ruth,Pineda,50,32,273-788-634,terceros,580,Lamborghini,Aventador,6,Rojo,Callejon de Pilar Moliner 71 Puerta 1 \nCordoba 44785,Guadalajara,Molina de Aragon
67a0f8268d8acdc8201d789c,30427586N,Moreno,Recio,36,8,491-611-450,terceros,970,Rolls-Royce,Ghost,19,Marron,Via de Febe Casares 91\nAlmeria 16655,Malaga,Fuengirola
67a0f8268d8acdc8201d789d,82233900E,Joaquin,Espejo,22,3,124-879-401,terceros ampliado,1110,Toyota,Yaris,17,Plata,Alameda de Elpidio Cueto 68 Piso 8 \nAlbacete 10489,Tarragona,El Vendrell
67a0f8268d8acdc8201d789e,51178875B,Domitila,Galiano,48,2,030-611-637,terceros,970,Rolls-Royce,Dawn,19,Azul,Callejon Maria Jose Parejo 41 Apt 16 \nAlicante 01281,Zamora,Morales del Vino
67a0f8268d8acdc8201d789f,87846738D,Herberto,Santana,49,18,366-576-331,terceros,850,Porsche,Panamera,15,Rojo,C de Caridad Gomis 9 Apt 80 \nMalaga 21264,Huelva,Ayamonte
67a0f8268d8acdc8201d78a0,83897934Y,Marisol,Bayon,21,3,397-278-505,todo riesgo,840,Rolls-Royce,Wraith,8,Blanco,Cuesta de Maxi Royo 5 Puerta 1 \nSegovia 29930,A Coruna,Ferrol
67a0f8268d8acdc8201d78a1,31246145R,Gema,Segura,24,5,296-366-449,terceros,870,Hyundai,i20,9,Negro,Canada de Aurora Perez 53\nCaceres 44707,Barcelona,Barcelona
67a0f8268d8acdc8201d78a2,71477211L,Luis Angel,Luque,36,15,297-018-566,todo riesgo,730,Nissan,Qashqai,11,Rojo,Vial de Jacinto Ayllon 76\nAvila 40377,Zamora,Morales del Vino
67a0f8278d8acdc8201d78a3,77393701N,Edelmiro,Gibert,35,15,687-461-733,todo riesgo,790,Toyota,Camry,13,Plata,Rambla de Alejandro Priego 42 Puerta 8 \nGirona 42676,Palencia,Aguilar de Campoo
67a0f8278d8acdc8201d78a4,60641894W,Noelia,Saura,33,12,717-743-959,todo riesgo,760,Skoda,Kodiaq,12,Azul,Ronda Climaco Nicolas 11\nCuenca 21256,Jaen,Martos
67a0f8278d8acdc8201d78a5,42449450Y,Ciriaco,Morell,65,44,166-510-405,todo riesgo con franquicia,460,Opel,Crossland X,2,Rojo,Pasaje Rafa Serrano 566 Piso 3 \nLeon 33887,Leon,Leon
67a0f8278d8acdc8201d78a6,93926046A,Bernardita,Escalona,59,9,541-556-256,terceros,730,Nissan,X-Trail,11,Negro,Urbanizacion de Reynaldo Cespedes 5\nLa Rioja 20456,Granada,Almunecar
67a0f8278d8acdc8201d78a7,21701080M,Reyes,Mata,64,26,668-213-378,terceros ampliado,850,Jaguar,XF,15,Plata,Urbanizacion Carina Anton 2\nAlava 21915,Islas Baleares,Ibiza
67a0f8278d8acdc8201d78a8,29392902Y,Lazaro,Melendez,62,34,451-762-872,terceros ampliado,580,Hyundai,Tucson,6,Blanco,Via de Rosaura Escolano 5 Piso 4 \nJaen 04583,Guadalajara,Azuqueca de Henares
67a0f8278d8acdc8201d78a9,25987704G,Benigno,Cerda,63,42,980-562-895,todo riesgo,820,Chevrolet,Malibu,14,Negro,Vial Adela Donaire 42\nCordoba 33256,Islas Baleares,Calvia
67a0f8278d8acdc8201d78aa,28161168Z,Gaspar,Benavent,56,26,846-740-750,todo riesgo,640,Nissan,Micra,8,Plata,Pasadizo de Emiliano Escamilla 1 Puerta 6 \nCordoba 32423,Badajoz,Badajoz
67a0f8278d8acdc8201d78ab,86913475V,Ernesto,Bonilla,36,8,478-219-118,todo riesgo,790,Subaru,Outback,13,Plata,Acceso de Eloy Gonzalez 583 Piso 3 \nZamora 11157,Alicante,Torrevieja
67a0f8278d8acdc8201d78ac,74769840Z,Amancio,Rozas,66,28,240-050-785,todo riesgo,1000,Toyota,Corolla,20,Azul,C Amado Pablo 85 Apt 08 \nBadajoz 31877,Huelva,Lepe
67a0f8278d8acdc8201d78ad,70576776B,Diana,Zamorano,61,20,876-507-595,todo riesgo con franquicia,550,Volkswagen,Polo,5,Gris,Vial Saturnino Sandoval 1 Piso 7 \nCadiz 32320,Lleida,Cervera
67a0f8278d8acdc8201d78ae,48911187P,Isa,Sanabria,20,2,758-302-095,todo riesgo,1200,Ford,Fiesta,20,Verde,Callejon Maristela Checa 23\nGranada 44394,Sevilla,Alcala de Guadaira
67a0f8278d8acdc8201d78af,83115581K,Rocio,Barriga,38,6,913-535-118,todo riesgo,1000,Citroen,C1,20,Rosa,Urbanizacion de Micaela Botella 86 Puerta 0 \nZamora 14732,Girona,Girona
67a0f8278d8acdc8201d78b0,94656104H,Maximiliano,Pelayo,21,3,913-589-798,todo riesgo con franquicia,780,Audi,A4,6,Blanco,Camino de Elisa Pina 9 Apt 86 \nLleida 08128,Caceres,Navalmoral de la Mata
67a0f8278d8acdc8201d78b1,56684961N,Hipolito,Iniesta,65,16,143-046-065,todo riesgo,580,Land Rover,Discovery,6,Blanco,Calle Gala Castell 88\nLas Palmas 49705,Jaen,Ubeda
67a0f8278d8acdc8201d78b2,53722344W,Consuela,Vinas,48,16,041-796-489,terceros ampliado,820,Mini,Cooper,14,Blanco,Ronda de Bernabe Alfaro 80\nCuenca 48311,Valencia,Valencia
67a0f8278d8acdc8201d78b3,81523594W,Fortunata,Jurado,62,13,011-120-650,todo riesgo con franquicia,520,Chevrolet,Bolt,4,Marron,Via de Moreno Cozar 92\nCordoba 49808,A Coruna,Ferrol
67a0f8278d8acdc8201d78b4,71228105A,Victor Manuel,Barrios,61,27,029-408-424,todo riesgo con franquicia,820,Aston Martin,Vantage,14,Marron,Canada de Daniela Vinas 6 Puerta 2 \nSevilla 51029,Zamora,Villaralbo
67a0f8278d8acdc8201d78b5,41190568Y,Palmira,Pino,62,30,699-784-154,terceros ampliado,580,Volvo,XC40,6,Beige,Paseo Albano Mayol 17\nSalamanca 14490,Vizcaya,Portugalete
67a0f8278d8acdc8201d78b6,97504777A,Saturnina,Sandoval,46,12,967-837-711,terceros ampliado,940,Seat,Arona,18,Plata,Paseo de Maria Dolores Duran 65 Apt 81 \nCastellon 23640,Caceres,Coria
67a0f8278d8acdc8201d78b7,63089506T,Anselmo,Tejada,24,1,200-010-958,terceros,1140,Ford,Explorer,18,Azul,Calle de Luna Manzano 82 Puerta 7 \nZamora 47072,A Coruna,Oleiros
67a0f8278d8acdc8201d78b8,56143642K,Dionisio,Iniesta,44,26,463-058-324,todo riesgo con franquicia,940,Skoda,Fabia,18,Negro,Paseo Dominga Sastre 6 Apt 74 \nHuesca 45514,Burgos,Briviesca
67a0f8278d8acdc8201d78b9,27024262K,Emilia,Mateo,43,1,314-828-959,todo riesgo con franquicia,970,Mini,Clubman,19,Marron,Pasaje de Mario Cifuentes 3 Apt 54 \nSegovia 04654,Pontevedra,Vigo
67a0f8278d8acdc8201d78ba,96309892Z,Fabian,Calatayud,48,21,209-272-264,todo riesgo con franquicia,940,Volkswagen,Passat,18,Verde,Acceso Apolonia Villalobos 4\nLa Coruna 47112,Girona,Olot
67a0f8278d8acdc8201d78bb,95382044D,Climaco,Feijoo,22,3,037-563-165,todo riesgo,780,Lexus,IS,6,Marron,Glorieta de Prudencio Landa 21\nLa Coruna 49144,Malaga,Fuengirola
67a0f8278d8acdc8201d78bc,74383509Z,Sonia,Gras,53,11,667-353-303,todo riesgo con franquicia,520,Toyota,RAV4,4,Azul,Glorieta de Bartolome Lopez 295\nSegovia 24348,Sevilla,Alcala de Guadaira
67a0f8278d8acdc8201d78bd,29046500F,Dafne,Palomo,30,3,163-554-483,terceros ampliado,910,Jeep,Wrangler,17,Rojo,Via Alondra Salmeron 7 Piso 8 \nAvila 23532,Huelva,Lepe
67a0f8278d8acdc8201d78be,68367618A,Jose Miguel,Muniz,35,16,298-671-838,terceros,760,Rolls-Royce,Wraith,12,Rojo,Cuesta Cayetano Rocamora 88\nAlmeria 48678,Guadalajara,Molina de Aragon
67a0f8278d8acdc8201d78bf,35967758J,Marino,Bru,54,31,270-888-279,todo riesgo con franquicia,490,Lexus,ES,3,Negro,Plaza de Pio Aguado 12\nAlava 04887,Lugo,Lugo
67a0f8278d8acdc8201d78c0,49707224S,Narcisa,Vara,43,23,217-566-865,terceros ampliado,490,Mitsubishi,Eclipse Cross,3,Azul,Pasaje de Roberta Rossello 51\nCantabria 51105,Jaen,Linares
67a0f8278d8acdc8201d78c1,70177758C,Jose Luis,Murillo,60,17,320-744-918,terceros ampliado,730,Kia,Rio,11,Marron,C de Jaime Aliaga 1\nBarcelona 09154,Soria,San Esteban de Gormaz
67a0f8278d8acdc8201d78c2,98848079J,Humberto,Nicolau,20,1,005-273-973,todo riesgo,1170,Mini,Paceman,19,Plata,Cuesta Eric Becerra 1\nSegovia 10201,Navarra,Estella-Lizarra
67a0f8278d8acdc8201d78c3,70165023G,Mirta,Puente,66,32,794-145-103,todo riesgo con franquicia,520,Mazda,CX-5,4,Negro,Camino Hugo Azorin 60\nAlbacete 16672,La Rioja,Calahorra
67a0f8278d8acdc8201d78c4,75834029Q,Regina,Pinol,24,3,734-197-754,todo riesgo,630,Peugeot,2008,1,Beige,Acceso de Sancho Guardiola 92 Piso 6 \nMalaga 18021,Badajoz,Almendralejo
67a0f8278d8acdc8201d78c5,21684078T,Cecilio,Quevedo,50,8,096-201-858,terceros ampliado,520,Land Rover,Defender,4,Blanco,Rambla de Perlita Santos 34 Apt 20 \nVizcaya 05943,Toledo,Torrijos
67a0f8278d8acdc8201d78c6,42053368F,Mauricio,Albero,70,15,650-126-760,terceros ampliado,790,Hyundai,Santa Fe,13,Negro,Glorieta de Vilma Garcia 88\nMelilla 35648,A Coruna,Oleiros
67a0f8278d8acdc8201d78c7,22363586L,Natalio,Puig,58,13,565-619-885,terceros,880,Fiat,Panda,16,Blanco,Avenida Maribel Maza 18 Apt 67 \nAlbacete 49669,Granada,Loja
67a0f8278d8acdc8201d78c8,36053617J,Mariano,Gaya,26,5,126-920-681,todo riesgo,940,Volvo,S60,18,Rosa,Avenida Enrique Gomez 24 Piso 9 \nCordoba 39725,A Coruna,Oleiros
67a0f8278d8acdc8201d78c9,96929133A,Antonio,Calvet,56,37,798-528-787,terceros,850,Porsche,Macan,15,Marron,Acceso de Julio Cesar Arenas 34 Piso 2 \nGuipuzcoa 13463,Cadiz,Cadiz
67a0f8278d8acdc8201d78ca,71535579J,Sarita,Elias,39,7,051-312-410,todo riesgo,910,Audi,Q7,17,Blanco,Vial Calista Roldan 79\nAlava 20932,La Rioja,Calahorra
67a0f8278d8acdc8201d78cb,52896071G,Alejandra,Bayona,34,11,027-959-709,todo riesgo con franquicia,760,Mini,Paceman,12,Azul,Pasaje Teobaldo Diaz 62\nCiudad 44221,Castellon,Castellon de la Plana
67a0f8278d8acdc8201d78cc,36671557N,Tono,Bermudez,26,8,942-499-615,todo riesgo con franquicia,490,Alfa Romeo,4C,3,Rojo,Glorieta de Maximiano Mendez 77 Puerta 9 \nCadiz 03855,Albacete,La Roda
67a0f8278d8acdc8201d78cd,24810093Q,Prudencio,Lorenzo,67,17,255-454-648,todo riesgo con franquicia,430,BMW,X5,1,Rojo,Camino Samu Aparicio 8\nVizcaya 48155,Soria,Soria
67a0f8278d8acdc8201d78ce,56759436J,Eric,Ferreras,49,20,293-733-168,terceros ampliado,700,Rolls-Royce,Dawn,10,Marron,C de Maria Cristina Rios 842\nCadiz 17500,Burgos,Aranda de Duero
67a0f8278d8acdc8201d78cf,71192786N,Wilfredo,Leon,28,4,668-135-068,terceros,640,Dacia,Stepway,8,Plata,Urbanizacion de Inocencio Tudela 81\nCadiz 41283,Asturias,Mieres
67a0f8278d8acdc8201d78d0,10425358X,Rafael,Nevado,19,1,269-008-016,todo riesgo con franquicia,630,Rolls-Royce,Dawn,1,Blanco,Paseo Atilio Mir 93 Puerta 6 \nTarragona 05982,Segovia,Cantalejo
67a0f8278d8acdc8201d78d1,28505054G,Efrain,Muro,19,1,780-003-785,todo riesgo con franquicia,1140,McLaren,P1,18,Rosa,Glorieta de Jacinto Grande 83\nHuelva 39562,Guipuzcoa,Zarautz
67a0f8278d8acdc8201d78d2,10563489A,Micaela,Pinol,23,2,532-710-637,todo riesgo,810,McLaren,765LT,7,Beige,Avenida Odalis Aramburu 35\nBarcelona 20516,Burgos,Miranda de Ebro
67a0f8278d8acdc8201d78d3,48985124T,Gilberto,Pomares,35,3,937-170-182,todo riesgo,580,Bugatti,Bolide,6,Gris,Ronda Celso Camps 629 Apt 33 \nMalaga 09974,Albacete,Hellin
67a0f8278d8acdc8201d78d4,56096516E,Jose,Cabezas,58,28,154-668-823,todo riesgo con franquicia,790,Opel,Astra,13,Verde,Urbanizacion Aranzazu Planas 60 Apt 58 \nNavarra 11257,Soria,San Esteban de Gormaz
67a0f8278d8acdc8201d78d5,41376387P,Marcelo,Lujan,39,6,651-146-314,terceros,850,Ford,Mustang,15,Marron,Glorieta Mamen Haro 1\nMalaga 32634,Badajoz,Don Benito
67a0f8278d8acdc8201d78d6,25121511Z,Noe,Hervas,41,3,268-783-235,todo riesgo,520,Mini,Convertible,4,Azul,Pasaje Samu Barrena 88 Piso 5 \nSevilla 07596,Ourense,Ribadavia
67a0f8278d8acdc8201d78d7,58693472W,Bautista,Roldan,21,1,223-975-375,terceros,630,Seat,Ateca,1,Azul,Glorieta de Alcides Asensio 58 Apt 38 \nBaleares 30616,Girona,Figueres
67a0f8278d8acdc8201d78d8,81230236D,Artemio,Vazquez,31,6,853-763-553,terceros ampliado,550,BMW,Serie 3,5,Plata,Glorieta de Asdrubal Saenz 98\nBaleares 19162,Palencia,Villamuriel de Cerrato
67a0f8278d8acdc8201d78d9,51315116T,Salome,Garriga,51,27,508-527-209,terceros ampliado,970,BMW,X3,19,Rosa,Avenida de Rodrigo Baquero 53 Puerta 5 \nCaceres 06802,Soria,Soria
67a0f8278d8acdc8201d78da,26168947F,Catalina,Exposito,38,10,052-351-683,terceros ampliado,820,Chevrolet,Bolt,14,Blanco,Ronda Maria Pilar Barroso 62 Apt 26 \nJaen 40414,Cordoba,Lucena
67a0f8278d8acdc8201d78db,64419904D,Alcides,Millan,56,19,769-628-298,terceros,430,Lamborghini,Urus,1,Gris,Callejon de Romulo Galindo 666\nCiudad 44362,Vizcaya,Portugalete
67a0f8278d8acdc8201d78dc,51379007C,Jordi,Armas,56,38,917-452-602,terceros ampliado,700,Dacia,Stepway,10,Plata,Pasaje de Jenaro Tirado 873 Piso 5 \nCuenca 52083,Vizcaya,Getxo
67a0f8278d8acdc8201d78dd,49842240K,Aureliano,Merino,27,8,851-528-690,terceros ampliado,850,Mitsubishi,Lancer,15,Marron,Paseo Heliodoro Acero 274\nNavarra 22073,Burgos,Burgos
67a0f8278d8acdc8201d78de,97233763K,Pascual,Milla,26,7,822-091-224,terceros,550,Dacia,Sandero,5,Beige,Canada Maria Cristina Roman 52 Puerta 0 \nBurgos 06751,Zaragoza,Tarazona
67a0f8278d8acdc8201d78df,96111069A,Cristobal,Valero,19,1,671-211-806,todo riesgo,780,Mazda,CX-30,6,Marron,Glorieta de Heriberto Bernat 94\nHuesca 05376,Alicante,Torrevieja
67a0f8278d8acdc8201d78e0,16378823V,Olivia,Navarro,43,16,315-460-923,todo riesgo,430,Lamborghini,Murcielago,1,Verde,Plaza Aitor Roldan 88 Puerta 6 \nGirona 33064,Cantabria,Castro Urdiales
67a0f8278d8acdc8201d78e1,14334677L,Marcelo,Nunez,52,1,906-579-369,todo riesgo con franquicia,430,Volkswagen,Passat,1,Blanco,Avenida Juan Bautista Diaz 36\nValencia 48125,Guadalajara,El Casar
67a0f8278d8acdc8201d78e2,12602071A,Elvira,Madrid,66,18,167-971-066,todo riesgo,970,Mitsubishi,Outlander,19,Marron,Callejon de Eloisa Bolanos 74 Puerta 9 \nSanta Cruz de Tenerife 33586,Cordoba,Lucena
67a0f8278d8acdc8201d78e3,18123387P,Tania,Menendez,70,33,736-961-436,todo riesgo,640,Jaguar,I-Pace,8,Marron,Pasaje Teodosio Berenguer 36\nGuipuzcoa 08424,Cadiz,Algeciras
67a0f8278d8acdc8201d78e4,68759826S,Marcia,Catala,20,2,406-399-433,todo riesgo,870,Kia,Rio,9,Azul,Alameda Marcos Campillo 71\nOurense 29560,Alava,Salvatierra/Agurain
67a0f8278d8acdc8201d78e5,22003284N,Liliana,Alvarado,46,16,894-169-733,todo riesgo con franquicia,520,Aston Martin,Vantage,4,Beige,Avenida de Nando Escribano 78\nAlbacete 21597,Barcelona,Hospitalet de Llobregat
67a0f8278d8acdc8201d78e6,54255427Z,Virgilio,Rocamora,51,25,733-080-504,terceros,520,BMW,Serie 3,4,Rosa,Pasaje de Bernardita Quintanilla 6 Puerta 6 \nPontevedra 38383,Jaen,Ubeda
67a0f8278d8acdc8201d78e7,82376485F,Isabela,Andres,35,13,514-218-127,todo riesgo,820,Suzuki,Jimny,14,Beige,Avenida de Ema Mascaro 8 Apt 50 \nBurgos 14020,Segovia,Cantalejo
67a0f8278d8acdc8201d78e8,15252661G,Beatriz,Chacon,48,16,744-048-563,terceros ampliado,1000,Citroen,C5,20,Plata,Urbanizacion de Hernando Oliver 70 Apt 30 \nZamora 06494,Huelva,Huelva
67a0f8278d8acdc8201d78e9,97291543W,Agustina,Hidalgo,23,5,138-951-861,todo riesgo,990,Lamborghini,Aventador,13,Verde,Vial Blanca Pozo 263\nCuenca 29177,Albacete,Almansa
67a0f8278d8acdc8201d78ea,67654280X,Victor Manuel,Peiro,63,21,837-540-098,terceros,1000,Jaguar,XE,20,Negro,Canada de Jacinto Pages 44\nBadajoz 39822,Zaragoza,Tarazona
67a0f8278d8acdc8201d78eb,93873933P,Africa,Romeu,54,12,041-933-731,terceros,910,Mitsubishi,Pajero,17,Blanco,Camino de Amor Riera 59\nToledo 14484,Caceres,Navalmoral de la Mata
67a0f8278d8acdc8201d78ec,20834229R,Pablo,Ramon,56,33,694-300-996,terceros ampliado,670,Alfa Romeo,Giulietta,9,Negro,Calle Candelaria Pujol 25\nPalencia 09565,Huesca,Barbastro
67a0f8278d8acdc8201d78ed,36574590J,Bernardo,Julian,58,3,546-573-705,terceros ampliado,520,Seat,Ibiza,4,Rojo,Pasadizo de Eutimio Huerta 35 Piso 4 \nMurcia 45495,Jaen,Linares
67a0f8278d8acdc8201d78ee,56615571J,Anastasia,Melero,40,9,740-269-602,todo riesgo,820,Dacia,Logan,14,Beige,Callejon Nilda Abella 8\nMalaga 04642,Murcia,Cartagena
67a0f8278d8acdc8201d78ef,77661425Q,Pepito,Cortes,56,35,469-822-514,terceros,610,Mazda,MX-5,7,Blanco,Vial de Chelo Rosa 181 Apt 19 \nZamora 26112,Valladolid,Valladolid
67a0f8278d8acdc8201d78f0,37469779L,Olga,Maestre,54,35,765-785-111,terceros,940,Skoda,Fabia,18,Gris,Acceso Glauco Iglesia 22 Puerta 2 \nValladolid 47317,Palencia,Aguilar de Campoo
67a0f8278d8acdc8201d78f1,71883471F,Maximo,Muro,49,5,449-023-949,terceros ampliado,460,Mitsubishi,Outlander,2,Azul,Via Adriana Requena 8\nAlmeria 22541,Navarra,Baranain
67a0f8278d8acdc8201d78f2,54360599F,Camilo,Ariza,68,11,454-788-709,todo riesgo,970,Jeep,Wrangler,19,Verde,Vial de Carolina Santos 690 Apt 41 \nTarragona 39400,Leon,Ponferrada
67a0f8278d8acdc8201d78f3,62113123J,Cirino,Blasco,42,18,145-806-357,todo riesgo,760,Ferrari,Portofino,12,Plata,Pasadizo Marina Anglada 899\nVizcaya 09744,Lugo,Lugo
67a0f8278d8acdc8201d78f4,56386159A,Teofilo,Sierra,68,47,451-058-951,todo riesgo,550,Mazda,MX-5,5,Plata,Acceso de Aura Gil 971\nMalaga 32174,Madrid,Fuenlabrada
67a0f8278d8acdc8201d78f5,21894360Q,Caridad,Estevez,64,46,167-162-616,todo riesgo,880,Skoda,Kodiaq,16,Gris,Urbanizacion de Zoraida Jauregui 623\nAlmeria 18218,Barcelona,Sabadell
67a0f8278d8acdc8201d78f6,25022091T,Julie,Vigil,40,16,948-172-042,todo riesgo con franquicia,610,Mazda,CX-5,7,Verde,C de Leopoldo Sanmartin 4\nCastellon 08488,Teruel,Calanda
67a0f8278d8acdc8201d78f7,72981700D,Cirino,Elorza,33,1,501-122-397,todo riesgo,700,Ferrari,488,10,Blanco,Plaza Eladio Vara 12\nLa Rioja 35090,Madrid,Leganes
67a0f8278d8acdc8201d78f8,56991026Q,Calixta,Lorenzo,31,11,214-123-710,terceros ampliado,880,Alfa Romeo,Giulia,16,Marron,Urbanizacion de Carlos Amores 22\nLa Rioja 51880,Burgos,Briviesca
67a0f8278d8acdc8201d78f9,24319705B,Matilde,Manso,55,22,311-828-017,todo riesgo,640,Jeep,Cherokee,8,Beige,Vial de Selena Castro 15\nCadiz 14602,Almeria,Almeria
67a0f8278d8acdc8201d78fa,11595671Z,Teodosio,Malo,24,2,658-752-274,todo riesgo,900,McLaren,GT,10,Rojo,Alameda Almudena Torrijos 94\nTarragona 29838,Cuenca,Mota del Cuervo
67a0f8278d8acdc8201d78fb,30559966G,Magdalena,Iniesta,44,4,880-973-909,todo riesgo,580,Volvo,XC90,6,Beige,Pasaje de Pilar Marquez 40 Piso 7 \nAlava 28598,Burgos,Briviesca
67a0f8278d8acdc8201d78fc,87916267D,Nilda,Jaume,41,3,953-750-643,terceros ampliado,820,Kia,Sorento,14,Gris,Plaza Marina Castells 25\nMadrid 09803,Islas Baleares,Llucmajor
67a0f8278d8acdc8201d78fd,34347871Q,Joel,Benavides,43,24,840-144-831,todo riesgo,1000,Nissan,X-Trail,20,Rojo,Urbanizacion de Teobaldo Casares 36 Apt 94 \nSoria 16326,Sevilla,Ecija
67a0f8278d8acdc8201d78fe,34115087S,Lorenza,Ochoa,50,29,363-315-367,todo riesgo,640,Hyundai,Tucson,8,Rojo,Acceso Adelia Canet 98\nAlicante 12612,Cordoba,Montilla
67a0f8278d8acdc8201d78ff,10992292V,Tatiana,Garces,64,8,407-425-897,terceros,820,Audi,Q7,14,Rojo,Canada de Alma Roura 22 Apt 23 \nSevilla 19040,Huelva,Lepe
67a0f8278d8acdc8201d7900,57185972Z,Saturnino,Alvaro,30,12,100-060-616,todo riesgo,940,Bugatti,Divo,18,Beige,Avenida Inmaculada Arana 99\nLas Palmas 51634,Burgos,Miranda de Ebro
67a0f8278d8acdc8201d7901,48863968P,Sara,Romeu,18,0,823-662-599,todo riesgo,1020,Audi,A4,14,Negro,Acceso de Eligio Duenas 10 Puerta 5 \nHuesca 28253,Cantabria,Castro Urdiales
67a0f8278d8acdc8201d7902,72478082E,Aranzazu,Vaquero,65,13,447-284-586,terceros ampliado,550,Bentley,Flying Spur,5,Plata,Callejon de Purificacion Tamayo 505\nGuadalajara 48641,Lugo,Vilalba
67a0f8278d8acdc8201d7903,86667214V,Teodora,Carmona,54,17,678-659-514,terceros ampliado,550,Kia,Rio,5,Verde,Vial de Ruben Pacheco 502 Piso 3 \nNavarra 42221,Jaen,Andujar
67a0f8278d8acdc8201d7904,78841638F,Alexandra,Cabo,19,1,393-841-348,terceros ampliado,1110,Honda,HR-V,17,Plata,Avenida Tono Castillo 33 Piso 5 \nCastellon 46539,Islas Baleares,Ibiza
67a0f8278d8acdc8201d7905,92132740F,Beatriz,Redondo,27,7,270-713-233,terceros ampliado,520,Lexus,ES,4,Rosa,Calle Manuelita Llabres 7\nHuelva 21461,Toledo,Sesena
67a0f8278d8acdc8201d7906,91306067T,Gonzalo,Leiva,24,1,537-560-086,terceros,960,Suzuki,Swift,12,Gris,Calle Cristian Mancebo 6 Apt 26 \nLas Palmas 33817,Guadalajara,El Casar
67a0f8288d8acdc8201d7907,58428300C,Jesusa,Bernal,27,2,214-313-247,terceros ampliado,940,Dacia,Stepway,18,Gris,Ronda Raimundo Muniz 37 Puerta 9 \nLas Palmas 16751,Castellon,Almazora
